track_id,track_name,artist_name,year,genre,tempo,popularity,acousticness,danceability,energy,loudness
3banchOoe2giyRK0jaO1c7,Hell and You,Amigo the Devil,2018,country,82.582,57,0.776,0.718,0.327,-7.602
1gQf9pbGGzVkph7BUfwi6X,Turn up the Night,"Upchurch, Bottleneck",2018,country,93.981,55,0.0482,0.739,0.781,-4.584
2aAyDqzwEeVIigSMFM1tNS,Tequila - R3HAB Remix,"Dan + Shay, R3HAB",2018,country,100.049,56,0.0119,0.578,0.862,-3.059
2JPgcccyZ938uv9AjCGMWq,Don't Tempt Me,Luke Combs,2018,country,147.079,57,0.00965,0.557,0.844,-4.623
4VVvKg5swvHf34JI7uwL2L,90's Country,Walker Hayes,2018,country,125.047,55,0.163,0.738,0.718,-5.777
4objxuNfJlJHomkRIPa2Y2,Drinking Alone,Carrie Underwood,2018,country,97.949,55,0.0326,0.691,0.732,-3.715
1fslCOmxtyPvE55p3KVTWY,Campfire Cologne,Demun Jones,2018,country,149.943,55,0.129,0.642,0.806,-5.86
7hRYe2leI1LApYuc2vnsq6,4X4,HARDY,2018,country,80.042,54,0.448,0.539,0.746,-4.69
3yHTTHbT058Ow0favhZO38,Rearview Town,Jason Aldean,2018,country,141.973,53,0.023,0.526,0.85,-4.47
0h31TZMlv0ZLc5yppKngwk,Memories Are Made Of,Luke Combs,2018,country,121.074,57,0.0159,0.694,0.718,-6.188
24tygl4LPQcQgeBe7qzY3n,God Made Girls,RaeLynn,2018,country,156.053,54,0.0897,0.488,0.917,-2.939
2Ire7ijqkxJFX3m3leELd4,Catch Hell,Adam Calhoun,2018,country,152.946,55,0.121,0.771,0.593,-6.219
2FVMmrxisuZCHmVh9jMDzt,Huck Fosier,Adam Calhoun,2018,country,130.023,55,0.0172,0.705,0.777,-6.899
5FUKOLrwBWkUzJ0Du3dm5T,I Got Away with You,Luke Combs,2018,country,74.462,56,0.151,0.523,0.467,-8.628
18PS18Yfpzysb5W7HOUtA0,Feeling Good,Demun Jones,2018,country,136.017,54,0.0657,0.715,0.644,-5.917
1rg57kKGh8xvDEXTmaVmfB,Ride All Night,Jason Aldean,2018,country,124.997,53,0.0582,0.676,0.719,-5.194
57KKY8gqUqqS3YXYotkxS5,Keeping Score (feat. Kelly Clarkson),Dan + Shay,2018,country,135.97,55,0.225,0.567,0.622,-4.29
1vHeu2j2MpfMqqvcXKLtic,Desperate Man,Eric Church,2018,country,109.991,53,0.0716,0.711,0.796,-5.87
02rxQiuRlHK7LFkrZGf3ii,"Weed, Whiskey And Willie",Brothers Osborne,2018,country,124.05,54,0.299,0.684,0.339,-9.195
2lyEpuvVOnNGzV5c89Vnpf,Girl Goin' Nowhere,Ashley McBryde,2018,country,82.412,54,0.574,0.591,0.157,-12.924
0jkKIgSFAYcUN0bWnmaY3F,We Don't,Upchurch,2018,country,140.023,53,0.00151,0.58,0.907,-4.313
55UCRHfezMCFfbGy0tfjTG,Monsters,Eric Church,2018,country,157.895,53,0.513,0.649,0.4,-10.202
4fhKaRCxbWXA3BwAr3Zxjx,David Ashley Parker From Powder Springs,Travis Denning,2018,country,138.076,53,0.131,0.555,0.895,-4.787
5F5lmpwXkxAJtvZqEguTRo,Love Is A Wild Thing,Kacey Musgraves,2018,country,121.973,54,0.266,0.623,0.631,-7.52
4o1sABCoYKzH8e9Fi186M0,Southern Hospitality,Jelly Roll,2018,country,129.933,55,0.1,0.817,0.606,-7.933
6vlxmQGwmlyp07YjkugV6K,Legends,Kelsea Ballerini,2018,country,112.041,53,0.0547,0.577,0.727,-5.848
2Qe16TZa86Mxia9cgSbZoz,Racism,Adam Calhoun,2018,country,84.925,54,0.441,0.749,0.707,-6.96
1LfBpO6PJ4gjl1ecrka3h1,Country Boy Shit,"Upchurch, Bottleneck",2018,country,140.0,53,0.232,0.862,0.921,-3.937
0JnNujNAd0cRGBOo41p06i,Pond Creek Road,Upchurch,2018,country,110.064,53,0.00425,0.549,0.754,-6.006
1QIH6vWBFXJfiCfnDFZKzy,Yz,Upchurch,2018,country,140.036,53,0.0188,0.761,0.987,-5.296
5b7F5Dz5LjxMGvU3n2vqc5,A Little Bit Trouble,Brothers Osborne,2018,country,83.994,53,0.113,0.671,0.54,-9.488
5SO7pvSFiXwU0e1z7C4X7H,Alcohol You Later,Mitchell Tenpenny,2018,country,100.039,54,0.0259,0.671,0.597,-7.011
2R1YVHhJV6c1Vw4pdLW3oF,I Want Love,Various Artists,2018,country,139.096,54,0.0547,0.414,0.494,-6.18
72DdM3q1npvvRUoa1YQEOd,Honky Tonk Highway,Luke Combs,2018,country,131.977,56,0.0576,0.602,0.699,-4.37
4t1QqT8aWe9Piky1oKfQHh,Reason To Stay,Brett Young,2018,country,110.006,54,0.00882,0.704,0.769,-5.647
3420nZEhm99I1bLc6Yx4XH,Lonely Weekend,Kacey Musgraves,2018,country,111.977,54,0.579,0.699,0.808,-5.926
3T6zcLTbdh4E3cQIpOtBps,Get to You,Michael Ray,2018,country,167.964,53,0.348,0.481,0.562,-5.661
6F6NSi78ckFinGlLlB7aYp,Lifers,Cody Jinks,2018,country,125.443,52,0.00228,0.559,0.823,-4.809
7CSsFEnjXjNqsfdKyDJMMD,Steer Clear,Upchurch,2018,country,114.977,52,0.0188,0.81,0.663,-7.14
51OjUIiXdsPCr52oB5ntX8,Echoes,Jelly Roll,2018,country,149.791,54,0.385,0.606,0.683,-8.78
3clfDJ1mvmbSTg9jw40wan,Singles You Up - Ryan Riback Remix,Jordan Davis,2018,country,115.94,54,0.00363,0.644,0.817,-6.118
2sIFhgjYHIAUOMhX4uimAA,C.H.E.a.T.H.a.M.,Upchurch,2018,country,140.017,52,0.0135,0.822,0.712,-5.09
0ya80Qhw7hgeJp2L6zvxcj,Shoot Me Straight - Radio Edit,Brothers Osborne,2018,country,96.97,53,0.00751,0.643,0.782,-6.012
5w5fbyYHo5129Ce4c7qeWa,Lonely One,Luke Combs,2018,country,144.944,55,0.131,0.495,0.628,-5.288
610z3fv4hqlH5eff9yBJTN,It Ain't Me,Kolby Cooper,2018,country,150.056,53,0.00131,0.395,0.737,-4.962
0uSGTaHms9ceAxb7L6VLrU,All To Myself,Dan + Shay,2018,country,94.94,52,0.23,0.651,0.782,-4.622
2k4Chj6SG01uoySJzBK1lO,Made That Way,Jordan Davis,2018,country,169.949,53,0.117,0.48,0.805,-5.448
0RmtUP9oQqhO3WFqB3KrM2,One Number Away - Recorded At Sound Stage Nashville,Luke Combs,2018,country,142.015,55,0.619,0.7,0.633,-7.635
4rCj2HhRPVjV9Z4qUk7TuM,Tough To Tie Down,Jordan Davis,2018,country,105.019,53,0.128,0.59,0.779,-5.044
7lXhOInU1PuJad7zK6pzPt,Washington Street,Josh Meloy,2018,country,128.015,52,0.761,0.573,0.295,-11.487
2TLDilmv1UmRTfyb7f2Hrx,One That Got Away,Michael Ray,2018,country,160.003,52,0.00303,0.565,0.825,-4.245
38UCGIpo273uGgdBXbi992,Wonder Woman,Kacey Musgraves,2018,country,104.995,53,0.11,0.669,0.653,-5.675
2enE6n4kCngemQ0s8dOguy,It's About to Get Western,Gary P. Nunn,2018,country,156.969,51,0.409,0.63,0.615,-5.93
5gtVQWEwg06Zp53UE6D28j,Mountain Girl,Shane Smith & the Saints,2018,country,133.948,53,0.0049,0.375,0.514,-8.186
2cLbHhoGUUDFygKYSksKHV,Out There,Luke Combs,2018,country,146.966,54,0.00325,0.435,0.838,-4.478
5ASFhZRvMbgqRZJtSmwzex,Everybody Hates Me,Tom MacDonald,2018,country,124.892,54,0.112,0.81,0.582,-5.826
3Ksw1diWULifMLaV2oTYtU,From Now On,Zac Brown Band,2018,country,110.013,53,0.114,0.541,0.811,-3.872
3LcoZxS2dV9jCxd33Fcnib,Life Goes On,Adam Calhoun,2018,country,145.985,52,0.148,0.698,0.586,-7.836
6CnkB2yYPK0OyQPxIiJiqD,Texas Rain,Shotgun Rider,2018,country,116.922,52,0.00899,0.537,0.67,-5.766
4z5kF7eIQhc6cvdb2MxEDD,John Beyers (Camaro Song),Colter Wall,2018,country,154.373,52,0.704,0.456,0.332,-10.613
5ZdZVXpB7hLKPwx1xhb6q3,I Think I Fell in Love Today,Kelsea Ballerini,2018,country,91.642,51,0.777,0.492,0.358,-10.387
3rHrG1sHYd7h2yWKnxRk56,What Keeps You Up At Night,Dan + Shay,2018,country,137.076,51,0.425,0.588,0.533,-6.136
3sfJXqWV7sr2aQiSaahbZc,Eastside,Dylan Scott,2018,country,83.938,51,0.0122,0.541,0.734,-5.235
0MjbiK4r82QTmDiJPvBngj,So Do I,Jordan Davis,2018,country,174.115,51,0.128,0.545,0.903,-3.876
3GH0gO1GKj3HqYt2lfzOns,Heaven's Got a Dirt Road,Cypress Spring,2018,country,147.901,51,0.0702,0.603,0.657,-6.047
7DDYWJC7SXLmhfdbXeUrkk,WHITEBOY,Tom MacDonald,2018,country,85.452,53,0.224,0.673,0.876,-3.79
2HSSdpAdleNZufePRcoklm,My World,Seckond Chaynce,2018,country,130.103,51,0.472,0.708,0.716,-5.381
446Jufq5oOCwOSXbkqq5yD,Bring It On Over,Billy Currington,2018,country,99.986,51,0.00385,0.705,0.761,-4.579
5SfLDRWgtAFIwyxGZ3z0vW,A Cowboy Can,Josh Ward,2018,country,202.03,50,0.106,0.393,0.73,-6.736
1tScrLohhBQSwuHRk6wkkV,Plain to See Plainsman,Colter Wall,2018,country,143.431,53,0.831,0.539,0.21,-13.488
07sa7qkxpemze5BBE7jufs,Dance with Me (feat. Kelsea Ballerini),Morgan Evans,2018,country,147.981,52,0.481,0.611,0.519,-9.854
7B9UAoGiN4iMCv4s40xoiM,Cry Pretty,Carrie Underwood,2018,country,139.953,50,0.00517,0.374,0.742,-3.36
0BteLcimTI0usYZ2L2zQaZ,Don’t Wanna Write This Song,Brett Young,2018,country,150.217,51,0.19,0.507,0.452,-7.557
4OrDWRw53W0rp1Lps64OFb,Where You Are - Acoustic,Tenille Townes,2018,country,161.304,54,0.614,0.388,0.174,-14.765
4i03jcO0O06RWfddcDlQoO,Mysteries of the World,Walker McGuire,2018,country,143.966,51,0.108,0.548,0.742,-4.757
1t34UsQ634a233qysq6D6L,Female,Keith Urban,2018,country,85.019,51,0.186,0.567,0.477,-8.781
3sGht2F1W45AuroQjYps5J,She Ain't Me,Sophia Scott,2018,country,160.044,53,0.164,0.509,0.309,-16.823
6DdG99q2hNKrSHZ7hL6pBt,Dreamcatcher,Lainey Wilson,2018,country,143.77,50,0.796,0.512,0.319,-9.511
5cspm8JbU1gr3URl9EOzBM,Hippie Radio,Eric Church,2018,country,88.656,49,0.606,0.621,0.427,-9.825
6GRfCWffkEG93zyUJ1kGaM,Friends Don't,Maddie & Tae,2018,country,99.971,50,0.0399,0.523,0.774,-5.982
7zwn1eykZtZ5LODrf7c0tS,You Get Me So High,The Neighbourhood,2018,rock,88.036,83,0.186,0.551,0.881,-6.099
2K7xn816oNHJZ0aVqdQsha,Softcore,The Neighbourhood,2018,rock,93.986,86,0.0484,0.575,0.568,-5.509
2Y0iGXY6m6immVb2ktbseM,Little Dark Age,MGMT,2018,rock,97.512,81,0.0102,0.705,0.712,-6.156
2FY7b99s15jUprqC0M5NCT,Natural,Imagine Dragons,2018,rock,100.0,82,0.217,0.704,0.611,-6.112
6EGAfJaLUFzhS4zRBIEQ2J,You Make It Easy,Jason Aldean,2018,rock,132.025,73,0.143,0.375,0.574,-5.305
2xql0pid3EUwW38AsywxhV,Reflections,The Neighbourhood,2018,rock,113.983,81,0.114,0.648,0.594,-7.027
6MpCaSIOfqBqbMED4kXgNY,Prom Queen,Beach Bunny,2018,rock,143.785,80,0.000391,0.528,0.797,-7.487
6Up545NUflOiXo8cEraH49,You Say,Lauren Daigle,2018,rock,147.873,76,0.682,0.494,0.632,-6.89
7clyJIrLkEbXUDwj1tC9zz,Blood // Water,grandson,2018,rock,153.988,70,0.00163,0.504,0.891,-5.632
7r9kOxiNDnkAg5QKqtyjVk,Rescue,Lauren Daigle,2018,rock,92.935,75,0.78,0.293,0.237,-8.17
7qcXUzPwoxSBFxjTbNrV0B,The Gold - Phoebe Bridgers Version,Manchester Orchestra,2018,rock,158.253,73,0.816,0.299,0.399,-12.176
77G0k1La0c5Dw8bAFANcyp,Sports,Beach Bunny,2018,rock,186.142,74,0.000653,0.231,0.877,-5.278
3qTmB5HxP9ilJaiM6B1yuk,Five More Minutes,Scotty McCreery,2018,rock,156.03,72,0.259,0.494,0.634,-4.933
2RSHsoi04658QL5xgQVov3,Bad Liar,Imagine Dragons,2018,rock,177.913,81,0.0722,0.383,0.637,-6.993
2RiBogNRfulkNf7fVbPOrJ,Saturday Sun,Vance Joy,2018,rock,99.995,71,0.484,0.637,0.864,-4.381
3aauaXWRgwCMoykMbI0Jq1,I Feel Like I'm Drowning,Two Feet,2018,rock,104.927,78,0.708,0.717,0.577,-5.436
3TgMcrV32NUKjEG2ujn9eh,It's Not Living (If It's Not With You),The 1975,2018,rock,121.227,76,0.000254,0.618,0.837,-5.338
2yQZwi1P8AkkxxFhQ8rMEK,Greatest Love Story,LANCO,2018,rock,147.992,69,0.401,0.669,0.617,-8.72
23OXdR7YuUBVWh5hSnYJau,Chlorine,Twenty One Pilots,2018,rock,90.009,76,0.0735,0.609,0.674,-7.388
6VChAU4QENeLwf3OaHBJxC,Must Be The Whiskey,Cody Jinks,2018,rock,126.003,68,0.0915,0.546,0.786,-5.06
6WmIyn2fx1PKQ0XDpYj4VR,Love It If We Made It,The 1975,2018,rock,180.06,72,0.000607,0.472,0.745,-5.297
1G4cdOtF36ZCs6i2dZoC87,Drunk Me,Mitchell Tenpenny,2018,rock,176.024,67,0.199,0.499,0.797,-3.77
3mRLHiSHYtC8Hk7bzZdUs1,River,Bishop Briggs,2018,rock,62.507,75,0.302,0.733,0.477,-6.737
5MAK1nd8R6PWnle1Q1WJvh,I See Red,Everybody Loves an Outlaw,2018,rock,156.909,77,0.00713,0.509,0.448,-7.552
6XcfKZvJio9Z0fQy11GnNX,broken,lovelytheband,2018,rock,122.996,69,0.00175,0.666,0.728,-5.808
6otiaV2fagE3s8IvP6WkwG,I'm Just a Kid,Simple Plan,2018,rock,110.065,73,0.00107,0.527,0.834,-5.531
0W7KIc2GSB9suYQAaMZ9rF,Nobody (feat. Matthew West),Casting Crowns,2018,rock,79.993,69,0.458,0.561,0.717,-5.72
65gLJGey4u4KFFqoC5fzFJ,Brother,Kodaline,2018,rock,120.103,75,0.349,0.519,0.625,-5.909
3yOs8FffuG6hPbzQG9lIqV,I Don't Know About You,Chris Lane,2018,rock,144.011,66,0.602,0.593,0.81,-5.733
3QE9qyQrIgefznSchAYJPB,When She Comes Home Tonight,Riley Green,2018,rock,144.836,64,0.259,0.606,0.455,-7.317
2bzitsPcImYC6DZWvvLCQi,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""",Imagine Dragons,2018,rock,90.011,71,0.000479,0.634,0.662,-7.543
1E2WTcYLP1dFe1tiGDwRmT,Dance Macabre,Ghost,2018,rock,125.986,65,1.89e-05,0.619,0.696,-6.269
4ElNxglBjcrASiGn58t9Jm,God Only Knows,for KING & COUNTRY,2018,rock,143.839,66,0.395,0.597,0.417,-7.952
0iYBNrznkCwhN3xCmNVJpo,You're The One,Greta Van Fleet,2018,rock,151.916,66,0.0125,0.553,0.807,-5.805
3VamXAvVMczcS2PTYtPfBQ,Best Shot,Jimmie Allen,2018,rock,156.051,65,0.75,0.629,0.464,-8.72
5XqHOqbjKb7YsQV6f3eGeD,Georgia Time,Riley Green,2018,rock,77.005,64,0.0403,0.594,0.621,-6.23
2s7pyee9w04uQy3cNKzey9,Mykonos,Fleet Foxes,2018,rock,82.985,66,0.395,0.3,0.452,-9.298
6Qwuw0eOeszVlewLpu24gR,I'm with You,Vance Joy,2018,rock,110.003,67,0.805,0.657,0.396,-9.255
3koAwrM1RO0TGMeQJ3qt9J,$10,Good Morning,2018,rock,120.969,67,0.475,0.624,0.596,-9.804
18UsAG7SfOQ5sxJEdjAMH0,Be My Mistake,The 1975,2018,rock,109.923,72,0.835,0.572,0.155,-14.405
0IajnzlicUA89rZSkqfLPS,She Wants My Money,Dominic Fike,2018,rock,128.789,67,0.771,0.704,0.478,-6.562
3td69vL9Py7Ai9wfXYnvji,When You Die,MGMT,2018,rock,140.886,67,0.0946,0.645,0.938,-4.557
7K0lR5Ngf5jkOWt1g6ut6l,Girl Like You,Jason Aldean,2018,rock,144.057,63,0.035,0.543,0.88,-4.204
0YNtAadZvKBBEFARtfoCV8,Compass,The Neighbourhood,2018,rock,109.998,71,0.238,0.7,0.82,-5.499
3UUPQ4sAtAVnkcaSr06NBi,Look Up Child,Lauren Daigle,2018,rock,90.99,65,0.403,0.73,0.58,-5.813
5HeKOKc4phmLn8e4I7EkzD,My Blood,Twenty One Pilots,2018,rock,108.999,70,0.0563,0.749,0.723,-6.609
5GMQdzgtI7vtpmtps2YiYx,Beautiful Boy (Darling Boy) - 2010 Remastered,Various Artists,2018,rock,111.355,65,0.739,0.569,0.5,-10.141
2ZxTjs4EdJl4Y9YByIiNoo,You Make It Easy,Jason Aldean,2018,rock,132.025,63,0.143,0.375,0.574,-5.305
74CEfiZthUGX5yUNNUM4bj,This Is It,Scotty McCreery,2018,rock,78.003,64,0.254,0.579,0.511,-6.788
2dwoqUYTy6SOy1dFqcTndC,Drowns The Whiskey (feat. Miranda Lambert),Jason Aldean,2018,rock,90.006,62,0.294,0.552,0.698,-4.817
113xf7t4qNM7038YJvauik,Nervous,The Neighbourhood,2018,rock,119.837,70,0.0213,0.589,0.614,-7.528
67YPjbcxUypwNOwYBZquq1,Superposition,Young the Giant,2018,rock,170.0,63,0.00289,0.593,0.697,-5.416
2mfahQ0EaaZWq4cFNg6A1o,All On Me,Devin Dawson,2018,rock,80.989,63,0.14,0.634,0.668,-5.488
7rNun2AyLu4u4rQpRt0iS9,Westcoast Collective,Dominic Fike,2018,rock,91.97,64,0.542,0.682,0.571,-7.169
4f3fb3alVLFc8Ga4ncpg7x,Kiss Somebody,Morgan Evans,2018,rock,89.012,64,0.136,0.57,0.684,-7.054
7BDbyDs5FUmnh955RABFd7,Good Kisser,Lake Street Dive,2018,rock,160.336,62,0.119,0.485,0.591,-3.888
2wXioTynVwrEWYRv6R6vEj,Void,The Neighbourhood,2018,rock,84.183,68,0.047,0.534,0.582,-7.912
7jYUaoOfdcYgUvkK8NnFfx,Tranz,Gorillaz,2018,rock,135.141,67,0.0324,0.649,0.883,-5.058
6nVm313QmsPlNllntTart1,Living Hope,Phil Wickham,2018,rock,143.452,61,0.0304,0.211,0.558,-6.232
4HOg84QsolNLzNp08qZ3sX,didya think,Arlie,2018,rock,140.265,62,0.00415,0.468,0.89,-2.974
1AW3Kj7OuOv9o6YxwcpvzM,Heavy Heart,Pity Party (Girls Club),2018,rock,130.002,65,0.453,0.649,0.617,-9.693
72B1Omo2kmEst4YKO8vOB6,Scars,I AM THEY,2018,rock,75.266,63,0.048,0.417,0.524,-6.6
5Z19ylxppfnfdP4JH0u8oj,Break Up in the End,Cole Swindell,2018,rock,86.422,61,0.481,0.507,0.372,-8.433
6sToW2vF0y8ZEXuHoMQob9,Confidence,Sanctus Real,2018,rock,167.143,60,0.0291,0.452,0.81,-4.748
6e13443Ve7RGcAUScTgYtl,The Last Of The Real Ones,Fall Out Boy,2018,rock,115.042,64,0.00599,0.576,0.872,-5.293
1E1uGhNdBe6Dddbgs2KqtZ,Jumpsuit,Twenty One Pilots,2018,rock,127.052,68,0.00849,0.62,0.61,-8.329
2ZMI0QNoqU9fQZFirR9WpK,When The Curtain Falls,Greta Van Fleet,2018,rock,96.004,64,0.0297,0.535,0.975,-2.959
1q5wF1wZQD41ura41yVqXb,A Little Honey,"Nathaniel Rateliff & The Night Sweats, Nathaniel Rateliff",2018,rock,150.09,62,0.0195,0.486,0.721,-6.619
7ADBL3WZ9Oyj7zgkg7ODT8,You Worry Me,"Nathaniel Rateliff & The Night Sweats, Nathaniel Rateliff",2018,rock,100.05,63,0.124,0.666,0.646,-7.722
0YPuRrM2NwzdtuShUKkts6,G.O.A.T.,Polyphia,2018,rock,107.028,63,0.000601,0.66,0.76,-5.488
5SehvGGC53A7SZKCLXQcyt,Nico and the Niners,Twenty One Pilots,2018,rock,140.081,67,0.0699,0.728,0.602,-7.748
52MNypbTWiwybwzhXvsPk5,Love You Too Late,Cole Swindell,2018,rock,113.95,61,0.00111,0.542,0.797,-4.45
33DzKnwuBE6lfOiADwzd5E,TOOTIMETOOTIMETOOTIME,The 1975,2018,rock,114.998,67,0.177,0.667,0.824,-5.867
6kOHjAOLz9IvUiRGf72Kec,Sober to Death,Car Seat Headrest,2018,rock,114.963,63,0.189,0.512,0.543,-6.857
0N9uZRrJQ3lO5TmInEjLxc,Take Back Home Girl (feat. Tori Kelly),Chris Lane,2018,rock,159.988,61,0.39,0.493,0.796,-3.971
0AYbVoeF03NYhM0fvKjAuU,Make Me Want To,Jimmie Allen,2018,rock,179.965,61,0.0793,0.519,0.872,-3.212
47rOmlKHPYyMDM3h6L74Sn,"So Alright, Cool, Whatever",The Happy Fits,2018,rock,130.02,62,0.0997,0.685,0.642,-5.417
4j3X4KX8rURekAVIFUhI23,Perfect,Simple Plan,2018,rock,156.208,70,0.0273,0.494,0.672,-4.877
5WA2SHuL5eesmPnYflNzlT,Rearview Town,Jason Aldean,2018,rock,141.973,60,0.023,0.526,0.85,-4.47
4uVjbl6daCwjhDur7qLddu,I'd Do Anything,Simple Plan,2018,rock,169.088,64,0.00143,0.395,0.917,-6.86
36Owb6DDJbBFXi86x3X61z,Yellow,Pity Party (Girls Club),2018,rock,125.068,64,0.848,0.622,0.782,-9.142
5adBpeh1CjHAzlM2i8nYFR,The Mountain,Three Days Grace,2018,rock,92.497,62,0.000572,0.492,0.932,-4.689
3NeiYiBn3rQBgurfVk92Zm,Humility (feat. George Benson),Gorillaz,2018,rock,160.174,64,0.144,0.632,0.807,-5.893
6uVzeU47Qzg0rrMneP5BNg,Love Ain't,Eli Young Band,2018,rock,98.007,61,0.00566,0.6,0.851,-4.645
01MXkFA8sL7at6txavDErt,Making Love Out of Nothing at All,Air Supply,2018,rock,141.283,71,0.202,0.388,0.72,-5.541
6qNSq6OKjNgXAn3Kj9HBKf,Burn The Ships,for KING & COUNTRY,2018,rock,93.57,61,0.16,0.497,0.542,-7.398
6TA5aymvVrtiPVbuAwmPIc,Scary Love,The Neighbourhood,2018,rock,112.008,67,9.45e-05,0.595,0.636,-5.981
4u39IY2QjY1utpNCCF4is0,Rats,Ghost,2018,rock,124.029,59,6.11e-06,0.522,0.944,-5.731
3IlbpxM6lji2UsBL2VYIAn,Woman,Mumford & Sons,2018,rock,156.96,59,0.643,0.586,0.514,-11.928
2iQYqdalv245vrCEM4W9N9,NFWMB,Hozier,2018,rock,176.002,59,0.895,0.379,0.373,-12.176
3DBu7OhZ58syQ7PotgqXV2,Love Like This,Lauren Daigle,2018,rock,98.071,61,0.505,0.492,0.384,-7.66
7oJmIBxEAYjfkS7lhZ7M1S,Sometimes,Goth Babe,2018,rock,94.978,60,0.105,0.445,0.563,-8.904
25H6P7a94WUr5102lC6TNI,I Want To Break Free,Queen,2018,rock,108.944,58,0.105,0.807,0.414,-8.903
0ezeXzG4Qi5GJGu9E3W4VY,Red Letters,Crowder,2018,rock,148.079,59,0.341,0.47,0.71,-7.273
7I3skNaQdvZSS7zXY2VHId,The Hype,Twenty One Pilots,2018,rock,87.019,64,0.0105,0.53,0.816,-6.149
2tXZxXmknsaVTNTaCvnlx8,Still Rolling Stones,Lauren Daigle,2018,rock,98.989,60,0.174,0.608,0.572,-6.099
54DIzLw4LLxB3n1XiiQftU,Age Of Man,Greta Van Fleet,2018,rock,136.912,60,0.0377,0.46,0.601,-5.486
31tOevM1bUvS2eCNwTlfUw,Mountain Of The Sun,Greta Van Fleet,2018,rock,90.959,59,0.0376,0.478,0.9,-3.16
5dmPNuHmRRJuHmJTDa7NuJ,Bambi,Hippo Campus,2018,rock,90.002,58,0.0661,0.739,0.471,-8.456
4qNdNbZ2qSAQhlSYJVYu6b,The Cold Wind,Greta Van Fleet,2018,rock,92.049,60,0.00538,0.506,0.881,-3.926
6Tvzf3VEi16JMhAgOwdt2y,Birds,Imagine Dragons,2018,rock,119.997,72,0.0146,0.649,0.517,-7.428
6HguG9HRb1Ke1bhihfE4m8,Sincerity Is Scary,The 1975,2018,rock,91.027,66,0.0495,0.664,0.524,-5.178
6xrREPyyC5KESDhWfwqHiN,I Don't Remember Me (Before You),Brothers Osborne,2018,rock,146.03,59,0.104,0.614,0.614,-7.497
7oekneJCJO74ycdLzdk16v,Lay It on Me,Vance Joy,2018,rock,127.974,61,0.101,0.733,0.663,-5.766
7iPlcFvOMOzt6v0QvcAueZ,I Always Wanna Die (Sometimes),The 1975,2018,rock,148.835,68,0.00527,0.376,0.473,-5.636
3UpEsDQyd6eyRQzgQdNyGo,Walls,The Lumineers,2018,rock,108.427,58,0.692,0.609,0.44,-6.32
5SVARIypUactzhS79rk6x8,Only Jesus,Casting Crowns,2018,rock,123.994,61,0.115,0.573,0.718,-6.372
01vv2AjxgP4uUyb8waYO5Y,Morph,Twenty One Pilots,2018,rock,90.023,64,0.0747,0.734,0.607,-7.249
4uGY9CqDtGtaTTLg1cgsWD,Machine,Imagine Dragons,2018,rock,81.045,64,0.0016,0.638,0.679,-5.278
0XbNKiLVi5NnQ8sKvmoj14,I Feel Good About This,The Mowgli's,2018,rock,119.856,59,0.00431,0.525,0.841,-6.049
2VprRdTmbgyjXnDzHIcfNl,Rolling In The Deep - Recorded At Spotify Studios NYC,Greta Van Fleet,2018,rock,104.987,62,0.00563,0.614,0.474,-10.133
7E6IL7WFO9ozoWramet7PE,Guiding Light,Mumford & Sons,2018,rock,100.054,57,0.0565,0.55,0.689,-8.65
0lATXmstYwzQjOLgkzvnEc,Counting Every Blessing,Rend Collective,2018,rock,89.989,59,0.136,0.55,0.681,-4.759
1IxMWIX1soqNONa7H0LD6U,Pushing Up Daisies (Love Alive),Brothers Osborne,2018,rock,142.016,58,0.152,0.606,0.633,-7.19
3T4UodGkfZObJ43RtA5KFU,Connection,OneRepublic,2018,rock,168.154,62,0.000837,0.611,0.602,-4.89
2lxBZVbkiCXC1soks2RXwV,Love Like This,Ben Rector,2018,rock,139.78,61,0.903,0.637,0.14,-11.472
78j9wYboWAkB0UxVVq0X0H,Painkiller,Beach Bunny,2018,rock,122.719,61,0.000272,0.371,0.778,-7.969
6F980QL4axcqjJDMaV7Ew8,Moment's Silence (Common Tongue),Hozier,2018,rock,76.018,58,0.055,0.516,0.593,-5.09
54eUv9Q3D9MZuOGS5PSflp,Some Girls,Jameson Rodgers,2018,rock,167.984,58,0.0781,0.429,0.831,-5.108
7qkKJFIYBsLEVOjgAwqTlz,Life Eternal,Ghost,2018,rock,155.961,59,0.0188,0.443,0.612,-7.321
0vBjd0I8iefycEZ2ex1Zpi,joy.,for KING & COUNTRY,2018,rock,119.958,59,0.0102,0.68,0.536,-6.669
2XJ73OpbAluRnivJ4UI1C6,No Impossible with You,I AM THEY,2018,rock,142.015,59,0.00601,0.552,0.883,-4.912
1rLlLYMm9CWdmejVAuxP38,Best Tears,The Happy Fits,2018,rock,129.683,59,0.109,0.415,0.702,-3.73
1B8MHa0NveCF1ViBEOZWO5,Addicted,Simple Plan,2018,rock,139.51,62,0.000491,0.522,0.751,-5.46
0t4z0WaQomQqPONghWn8c2,Me and Michael,MGMT,2018,rock,111.985,60,0.0285,0.628,0.841,-4.583
77a5Eu7lC3tG0Sukt2O91U,Born to Love You,LANCO,2018,rock,124.988,58,0.131,0.659,0.902,-6.192
